Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2017,1,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-8,108.24,0.866,2.5,91.63,-7,1030
2017,1,10,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-8,97.67,0.866,2.2,90.07,-7,1030
2017,1,10,12,0,,,,,,,Overlapping,-8,87.82,0.866,1.8,83.48,-6,1030
2017,1,10,13,0,,,,,,,,-7,79.04,0.866,1.6,74.91,-4,1030
2017,1,10,14,0,82.0,544.0,252.0,75.0,753.0,310.0,Super-Cooled Water,-6,71.81,0.866,1.8,73.58,-2,1030
2017,1,10,15,0,100.0,777.0,407.0,100.0,777.0,407.0,Probably Clear,-4,66.67,0.866,2.3,73.56,0,1030
2017,1,10,16,0,111.0,785.0,454.0,111.0,785.0,454.0,Probably Clear,-2,64.16,0.866,2.7,85.31,0,1030
2017,1,10,17,0,115.0,761.0,442.0,115.0,761.0,442.0,Probably Clear,0,64.6,0.866,3.2,88.91,1,1030
2017,1,10,18,0,107.0,707.0,373.0,107.0,707.0,373.0,Probably Clear,0,67.92,0.866,3.7,89.68,2,1030
2017,1,10,19,0,,,,,,,Probably Clear,1,73.73,0.866,4.2,94.84,2,1020
2017,1,10,20,0,,,,,,,,1,81.46,0.866,4.5,97.67,2,1020
2017,1,10,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,1,90.59,0.866,4.7,98.61,2,1020
2017,1,10,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,1,100.69,0.866,5.0,92.95,3,1020
2017,1,10,23,0,,,,,,,Opaque Ice,2,111.41,0.866,5.2,94.68,3,1020
2017,1,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,122.46,0.115,5.6,97.0,3,1020
2017,1,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,3,133.53,0.115,6.0,94.11,4,1020
2017,1,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,3,144.18,0.115,6.3,99.65,4,1020
2017,1,11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,4,153.47,0.115,6.4,98.44,5,1020
2017,1,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,5,159.16,0.115,6.4,96.44,6,1020
2017,1,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,6,158.08,0.115,6.1,100.0,6,1010
2017,1,11,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,6,151.0,0.115,6.0,100.0,6,1010
2017,1,11,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,6,141.16,0.115,5.9,99.52,7,1010
2017,1,11,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,7,130.32,0.115,6.0,100.0,7,1010
2017,1,11,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,7,119.21,0.115,6.3,98.14,8,1010
2017,1,11,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Overshooting,8,108.22,0.115,6.3,100.0,8,1010
2017,1,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,8,97.64,0.115,6.0,100.0,8,1010
2017,1,11,12,0,,,,,,,,7,87.76,0.115,5.5,100.0,7,1010
2017,1,11,13,0,,,,,,,Water,6,78.97,0.115,4.9,99.98,7,1010
2017,1,11,14,0,80.0,681.0,294.0,80.0,681.0,294.0,Clear,6,71.71,0.115,4.7,94.78,7,1020
2017,1,11,15,0,70.0,847.0,407.0,70.0,847.0,407.0,Clear,5,66.55,0.115,4.1,89.46,7,1020
2017,1,11,16,0,67.0,899.0,461.0,67.0,899.0,461.0,Clear,5,64.01,0.115,3.0,87.74,7,1020
2017,1,11,17,0,64.0,907.0,456.0,64.0,907.0,456.0,Clear,5,64.43,0.115,2.4,81.92,8,1020
2017,1,11,18,0,107.0,544.0,313.0,59.0,875.0,391.0,Overlapping,5,67.74,0.115,2.1,82.27,8,1020
2017,1,11,19,0,,,,,,,,5,73.54,0.115,2.0,89.76,7,1020
2017,1,11,20,0,,,,,,,,5,81.28,0.115,2.2,95.56,6,1020
2017,1,11,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,4,90.41,0.115,2.5,100.0,5,1020
2017,1,11,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,4,100.52,0.115,2.6,100.0,4,1020
2017,1,11,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,4,111.24,0.115,2.5,100.0,4,1020
2017,1,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,4,122.29,0.115,2.5,100.0,4,1020
2017,1,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,4,133.36,0.115,2.7,100.0,4,1020
2017,1,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,4,144.0,0.115,2.9,100.0,4,1020
2017,1,12,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,4,153.28,0.115,3.2,100.0,4,1020
2017,1,12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,4,158.98,0.115,3.7,100.0,5,1010
2017,1,12,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,6,157.96,0.115,4.0,100.0,6,1010
2017,1,12,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,6,150.93,0.115,4.0,100.0,6,1010
2017,1,12,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,7,141.12,0.115,4.4,100.0,7,1010
2017,1,12,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,8,130.29,0.115,5.0,100.0,8,1010
2017,1,12,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,8,119.18,0.115,5.4,98.57,9,1010
2017,1,12,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,8,108.19,0.115,5.4,99.36,9,1010
2017,1,12,11,0,,,,,,,Overlapping,9,97.59,0.115,5.2,100.0,9,1010
2017,1,12,12,0,17.0,75.0,20.0,17.0,75.0,20.0,Probably Clear,9,87.7,0.115,4.9,100.0,9,1010
2017,1,12,13,0,,,,,,,,9,78.89,0.115,4.7,97.94,10,1010
2017,1,12,14,0,129.0,87.0,156.0,77.0,626.0,274.0,Water,10,71.61,0.115,4.6,93.89,10,1010
2017,1,12,15,0,172.0,128.0,223.0,95.0,675.0,365.0,Water,10,66.42,0.115,4.4,95.9,11,1010
2017,1,12,16,0,193.0,120.0,246.0,96.0,719.0,413.0,Water,10,63.86,0.115,4.1,90.44,12,1010
2017,1,12,17,0,79.0,0.0,79.0,95.0,715.0,406.0,Super-Cooled Water,10,64.26,0.115,3.9,90.41,12,1010
2017,1,12,18,0,138.0,380.0,283.0,84.0,690.0,347.0,Water,10,67.56,0.115,3.7,96.51,11,1010
2017,1,12,19,0,,,,,,,,10,73.36,0.115,3.7,96.43,11,1010
2017,1,12,20,0,,,,,,,,9,81.1,0.115,3.7,100.0,10,1010
2017,1,12,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,9,90.23,0.115,3.8,100.0,9,1010
2017,1,12,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,9,100.34,0.115,4.0,100.0,9,1000
2017,1,12,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,9,111.07,0.115,4.1,100.0,9,1010
2017,1,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,9,122.12,0.115,4.0,100.0,9,1010
2017,1,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,9,133.19,0.115,3.9,99.84,10,1010
2017,1,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,9,143.82,0.115,3.6,100.0,10,1010
2017,1,13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,9,153.1,0.115,3.2,100.0,9,1010
2017,1,13,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,9,158.8,0.115,2.9,100.0,9,1010
2017,1,13,5,0,,,,,,,Probably Clear,9,157.83,0.115,2.7,100.0,9,1010
2017,1,13,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,8,150.86,0.115,2.4,100.0,8,1010
2017,1,13,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,7,141.07,0.115,2.2,100.0,7,1010
2017,1,13,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,6,130.25,0.115,2.5,100.0,6,1010
2017,1,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,4,119.15,0.115,3.0,100.0,5,1010
2017,1,13,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,3,108.15,0.115,3.7,98.73,4,1010
2017,1,13,11,0,,,,,,,Probably Clear,2,97.54,0.115,4.3,90.57,4,1010
2017,1,13,12,0,17.0,238.0,27.0,17.0,238.0,27.0,Probably Clear,1,87.64,0.115,4.8,83.15,4,1020
2017,1,13,13,0,,,,,,,,0,78.8,0.115,5.1,76.79,4,1020
2017,1,13,14,0,61.0,786.0,311.0,61.0,786.0,311.0,Clear,0,71.49,0.115,5.1,70.81,4,1020
2017,1,13,15,0,,,,,,,Clear,-1,66.28,0.115,4.9,63.29,5,1020
2017,1,13,16,0,70.0,891.0,465.0,70.0,891.0,465.0,Clear,-1,63.69,0.115,4.8,60.7,5,1020
2017,1,13,17,0,,,,,,,Clear,-2,64.07,0.115,4.7,58.23,5,1020
2017,1,13,18,0,,,,,,,Clear,-3,67.37,0.115,4.7,59.78,4,1020
2017,1,13,19,0,57.0,771.0,281.0,57.0,771.0,281.0,Clear,-3,73.16,0.115,4.7,61.35,3,1020
2017,1,13,20,0,,,,,,,Super-Cooled Water,-4,80.91,0.115,4.6,62.34,2,1020
2017,1,13,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-4,90.05,0.115,4.6,64.26,1,1020
2017,1,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-5,100.16,0.115,4.6,67.31,0,1030
2017,1,13,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-5,110.89,0.115,4.6,65.87,0,1030
2017,1,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-5,121.94,0.115,4.5,64.56,0,1030
2017,1,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-6,133.01,0.115,4.4,67.03,-1,1030
2017,1,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-6,143.64,0.115,4.4,64.31,-1,1030
2017,1,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-7,152.9,0.115,4.5,66.87,-2,1030
2017,1,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-7,158.61,0.115,4.4,69.1,-3,1030
2017,1,14,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-8,157.69,0.115,4.3,65.64,-3,1030
2017,1,14,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-9,150.77,0.115,4.1,67.32,-4,1030
2017,1,14,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-9,141.02,0.115,4.0,65.64,-4,1030
2017,1,14,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-9,130.21,0.115,3.9,64.12,-4,1030
2017,1,14,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-10,119.11,0.115,3.6,67.47,-5,1030
2017,1,14,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-10,108.1,0.115,3.3,66.75,-5,1030
2017,1,14,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-10,97.49,0.115,3.0,65.85,-5,1030
2017,1,14,12,0,,,,,,,,-10,87.56,0.115,2.7,59.61,-4,1030
2017,1,14,13,0,42.0,713.0,182.0,42.0,713.0,182.0,Probably Clear,-11,78.7,0.115,2.2,52.26,-3,1030
2017,1,14,14,0,,,,,,,Probably Clear,-12,71.37,0.115,1.6,45.68,-2,1030
2017,1,14,15,0,62.0,900.0,427.0,62.0,900.0,427.0,Clear,-12,66.13,0.115,1.2,40.15,-1,1030
2017,1,14,16,0,67.0,915.0,475.0,67.0,915.0,475.0,Probably Clear,-13,63.52,0.115,1.1,39.34,-1,1030
2017,1,14,17,0,69.0,900.0,465.0,69.0,900.0,465.0,Probably Clear,-12,63.89,0.115,1.1,37.37,0,1030
2017,1,14,18,0,61.0,786.0,366.0,68.0,847.0,396.0,Overlapping,-12,67.17,0.115,1.3,39.11,0,1020
2017,1,14,19,0,,,,,,,,-11,72.97,0.115,1.7,42.76,0,1020
2017,1,14,20,0,,,,,,,,-9,80.71,0.115,2.2,50.42,0,1020
2017,1,14,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-7,89.86,0.115,2.8,63.67,-1,1020
2017,1,14,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-6,99.98,0.115,3.2,65.69,-1,1020
2017,1,14,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-5,110.71,0.115,3.3,69.12,-1,1020
2017,1,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-5,121.77,0.115,3.4,72.17,-1,1020
2017,1,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-4,132.83,0.115,3.3,76.08,-1,1020
2017,1,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-3,143.46,0.115,3.3,80.73,-1,1020
2017,1,15,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-3,152.71,0.115,3.2,84.84,-1,1020
2017,1,15,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-2,158.42,0.115,3.1,87.37,-1,1020
2017,1,15,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-2,157.54,0.115,3.1,88.05,-1,1020
2017,1,15,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-2,150.68,0.115,3.2,87.44,-1,1020
2017,1,15,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-3,140.96,0.115,3.2,86.25,-1,1010
2017,1,15,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-3,130.17,0.115,3.2,92.0,-2,1010
2017,1,15,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-3,119.06,0.115,3.1,91.53,-2,1010
2017,1,15,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-3,108.05,0.115,3.2,90.4,-2,1020
2017,1,15,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-3,97.42,0.115,3.4,88.76,-2,1020
2017,1,15,12,0,17.0,279.0,29.0,17.0,279.0,29.0,Probably Clear,-3,87.48,0.115,3.5,80.39,-1,1020
2017,1,15,13,0,46.0,669.0,178.0,46.0,669.0,178.0,Probably Clear,-4,78.6,0.115,3.8,72.44,0,1020
2017,1,15,14,0,60.0,818.0,323.0,60.0,818.0,323.0,Clear,-5,71.25,0.115,4.0,68.01,0,1020
2017,1,15,15,0,67.0,885.0,428.0,67.0,885.0,428.0,Clear,-5,65.98,0.115,3.9,64.41,0,1020
2017,1,15,16,0,70.0,911.0,479.0,70.0,911.0,479.0,Clear,-6,63.35,0.115,3.8,58.29,1,1020
2017,1,15,17,0,70.0,906.0,471.0,70.0,906.0,471.0,Clear,-6,63.69,0.115,3.5,57.28,1,1020
2017,1,15,18,0,66.0,869.0,406.0,66.0,869.0,406.0,Clear,-6,66.97,0.115,3.2,56.91,1,1020
2017,1,15,19,0,57.0,790.0,291.0,57.0,790.0,291.0,Clear,-6,72.77,0.115,2.9,62.09,0,1020
2017,1,15,20,0,41.0,617.0,142.0,41.0,617.0,142.0,Probably Clear,-5,80.52,0.115,2.8,68.54,0,1020
2017,1,15,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-5,89.67,0.115,2.8,68.03,0,1020
2017,1,15,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-5,99.8,0.115,2.9,72.27,-1,1020
2017,1,15,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-5,110.54,0.115,2.9,71.57,-1,1020
2017,1,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-5,121.59,0.115,2.9,70.66,-1,1020
2017,1,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-5,132.65,0.115,2.8,74.46,-2,1020
2017,1,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-6,143.27,0.115,2.7,72.71,-2,1020
2017,1,16,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-6,152.51,0.115,2.6,71.09,-2,1020
2017,1,16,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-6,158.22,0.115,2.3,74.72,-3,1020
2017,1,16,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-7,157.39,0.115,2.0,72.9,-3,1020
2017,1,16,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-7,150.59,0.115,1.8,71.24,-3,1020
2017,1,16,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-7,140.9,0.115,1.7,69.66,-3,1020
2017,1,16,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-7,130.11,0.115,1.6,69.01,-3,1020
2017,1,16,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-8,119.01,0.115,1.5,67.21,-3,1020
2017,1,16,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-8,107.99,0.115,1.4,65.56,-3,1020
2017,1,16,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-8,97.35,0.115,1.6,65.99,-3,1020
2017,1,16,12,0,,,,,,,,-7,87.4,0.115,1.8,65.68,-2,1020
2017,1,16,13,0,46.0,661.0,178.0,46.0,661.0,178.0,Probably Clear,-6,78.49,0.115,2.0,59.32,0,1020
2017,1,16,14,0,61.0,796.0,319.0,61.0,796.0,319.0,Clear,-6,71.11,0.115,2.4,60.68,0,1020
2017,1,16,15,0,71.0,851.0,420.0,71.0,851.0,420.0,Clear,-6,65.82,0.115,2.8,59.09,1,1020
2017,1,16,16,0,75.0,872.0,469.0,75.0,872.0,469.0,Probably Clear,-5,63.16,0.115,3.1,57.76,2,1020
2017,1,16,17,0,74.0,869.0,463.0,74.0,869.0,463.0,Probably Clear,-4,63.49,0.115,3.4,56.74,3,1020
2017,1,16,18,0,122.0,501.0,319.0,69.0,838.0,400.0,Super-Cooled Water,-4,66.76,0.115,3.5,59.75,3,1020
2017,1,16,19,0,,,,,,,,-3,72.56,0.115,3.5,67.94,2,1020
2017,1,16,20,0,,,,,,,,-2,80.32,0.115,3.5,78.35,1,1020
2017,1,16,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-1,89.48,0.115,3.6,81.61,1,1020
2017,1,16,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-1,99.61,0.115,3.6,90.0,0,1020
2017,1,16,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-1,110.35,0.115,3.6,91.49,0,1020
2017,1,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-1,121.41,0.117,3.5,92.32,0,1020
2017,1,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,132.47,0.117,3.5,93.09,0,1020
2017,1,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,143.08,0.117,3.4,93.95,0,1020
2017,1,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,152.3,0.117,3.4,95.36,0,1010
2017,1,17,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,158.01,0.117,3.3,96.79,0,1010
2017,1,17,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,157.23,0.117,3.2,97.31,0,1010
2017,1,17,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,150.48,0.117,3.1,97.54,0,1010
2017,1,17,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,140.82,0.117,3.0,97.03,0,1010
2017,1,17,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,130.05,0.117,2.9,95.81,0,1010
2017,1,17,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,118.95,0.117,2.8,94.07,0,1010
2017,1,17,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-1,107.93,0.117,2.7,98.54,-1,1010
2017,1,17,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-1,97.28,0.117,2.6,89.36,0,1010
2017,1,17,12,0,,,,,,,,-1,87.3,0.117,2.5,88.5,0,1010
2017,1,17,13,0,51.0,606.0,173.0,51.0,606.0,173.0,Probably Clear,-1,78.38,0.117,2.3,84.08,1,1020
2017,1,17,14,0,78.0,601.0,274.0,66.0,759.0,314.0,Overlapping,-1,70.97,0.117,2.3,73.95,3,1020
2017,1,17,15,0,83.0,707.0,374.0,73.0,832.0,416.0,Overlapping,0,65.65,0.117,2.3,70.83,4,1010
2017,1,17,16,0,178.0,349.0,337.0,79.0,848.0,465.0,Overlapping,0,62.97,0.117,2.2,67.62,5,1010
2017,1,17,17,0,182.0,308.0,321.0,82.0,830.0,455.0,Overlapping,0,63.28,0.117,2.1,69.11,5,1010
2017,1,17,18,0,169.0,184.0,243.0,78.0,783.0,390.0,Overlapping,0,66.55,0.117,2.1,76.82,4,1010
2017,1,17,19,0,,,,,,,,0,72.35,0.117,2.3,86.1,3,1010
2017,1,17,20,0,,,,,,,,1,80.11,0.117,2.7,93.33,2,1010
2017,1,17,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,1,89.28,0.117,3.0,93.62,2,1010
2017,1,17,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,1,99.42,0.117,3.2,96.25,2,1010
2017,1,17,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,1,110.17,0.117,3.4,92.66,3,1010
2017,1,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,121.23,0.117,3.6,95.46,3,1010
2017,1,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,132.29,0.117,3.6,100.0,2,1010
2017,1,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,142.88,0.117,3.4,100.0,2,1010
2017,1,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,152.1,0.117,3.4,100.0,2,1010
2017,1,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,157.8,0.117,3.6,100.0,2,1010
2017,1,18,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,157.06,0.117,3.8,100.0,2,1010
2017,1,18,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,150.37,0.117,4.0,100.0,2,1010
2017,1,18,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,140.74,0.117,4.0,100.0,2,1010
2017,1,18,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,129.99,0.117,3.9,97.45,2,1010
2017,1,18,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,118.89,0.117,3.8,97.6,2,1010
2017,1,18,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,107.86,0.117,3.8,97.73,3,1010
2017,1,18,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,97.2,0.117,3.7,97.9,3,1010
2017,1,18,12,0,,,,,,,,2,87.2,0.117,3.7,98.24,3,1010
2017,1,18,13,0,,,,,,,,2,78.26,0.117,3.6,99.13,3,1010
2017,1,18,14,0,21.0,0.0,21.0,113.0,505.0,279.0,Super-Cooled Water,2,70.83,0.117,3.6,100.0,3,1010
2017,1,18,15,0,48.0,0.0,48.0,131.0,590.0,376.0,Super-Cooled Water,2,65.48,0.117,3.6,100.0,3,1010
2017,1,18,16,0,50.0,0.0,50.0,140.0,623.0,425.0,Super-Cooled Water,3,62.77,0.117,3.6,95.64,4,1000
2017,1,18,17,0,81.0,0.0,81.0,139.0,620.0,420.0,Super-Cooled Water,3,63.07,0.117,3.6,96.55,4,1000
2017,1,18,18,0,66.0,0.0,66.0,127.0,585.0,362.0,Super-Cooled Water,3,66.33,0.117,3.6,97.4,4,1000
2017,1,18,19,0,,,,,,,,3,72.13,0.117,3.6,97.42,4,1000
2017,1,18,20,0,72.0,293.0,123.0,72.0,293.0,123.0,Probably Clear,2,79.9,0.117,3.5,100.0,3,1010
2017,1,18,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,89.08,0.117,3.5,100.0,3,1010
2017,1,18,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,99.23,0.117,3.4,99.65,3,1010
2017,1,18,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,109.98,0.117,3.0,100.0,2,1010
2017,1,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,121.04,0.117,2.7,100.0,2,1010
2017,1,19,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,132.1,0.117,2.4,100.0,2,1010
2017,1,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,142.69,0.117,2.0,100.0,2,1010
2017,1,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,1,151.88,0.117,1.9,100.0,1,1010
2017,1,19,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,1,157.58,0.117,1.8,100.0,1,1010
2017,1,19,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,1,156.88,0.117,1.7,100.0,1,1010
2017,1,19,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,1,150.25,0.117,1.6,100.0,1,1010
2017,1,19,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,1,140.65,0.117,1.7,100.0,1,1010
2017,1,19,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,1,129.91,0.117,1.8,100.0,1,1010
2017,1,19,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,118.82,0.117,1.9,100.0,0,1010
2017,1,19,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,107.78,0.117,1.8,100.0,0,1010
2017,1,19,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,97.11,0.117,1.7,100.0,0,1010
2017,1,19,12,0,21.0,104.0,27.0,21.0,104.0,27.0,Probably Clear,0,87.1,0.117,1.7,100.0,0,1010
2017,1,19,13,0,68.0,458.0,163.0,68.0,458.0,163.0,Probably Clear,1,78.13,0.117,1.7,100.0,1,1010
2017,1,19,14,0,88.0,647.0,302.0,88.0,647.0,302.0,Probably Clear,1,70.67,0.117,1.8,91.65,3,1010
2017,1,19,15,0,172.0,268.0,284.0,73.0,827.0,419.0,Super-Cooled Water,2,65.3,0.117,1.8,88.01,4,1010
